Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
9241.2715, 9241.27, 2.09, -4.19, 100.899, OUT, F2
9240.4072, 9240.41, -1.58, -0.53, 154.632, OUT, F0
9235.9736, 9235.97, -3.46, 0.00, 133.671, OUT, F1
9225.9912, 9225.99, 1.87, 3.11, 114.872, OUT, F2
9224.6367, 9224.64, 7.57, 0.00, 102.725, OUT, F1
9211.9355, 9211.94, -6.68, -3.34, 139.497, OUT, F2
9191.5986, 9191.60, -1.07, 1.61, 150.621, OUT, F0
9185.1035, 9185.10, -4.75, 4.75, 124.545, OUT, F2
9182.3662, 9182.37, -2.97, 1.19, 126.102, OUT, F2
9181.4570, 9181.46, -1.19, -0.59, 126.102, OUT, F2
9179.4453, 9179.45, 1.20, 2.40, 119.784, OUT, F2
9178.9814, 9178.98, 0.00, 3.79, 89.352, OUT, F2
9175.9990, 9176.00, -6.90, 0.00, 153.304, OUT, F0
9170.7373, 9170.74, -5.35, 2.97, 126.102, OUT, F2
9168.8809, 9168.88, -6.88, -2.75, 102.725, OUT, F1
9166.7295, 9166.73, 2.21, -5.15, 93.323, OUT, F1
9149.4326, 9149.43, -6.17, 1.12, 138.058, OUT, F0
9142.7900, 9142.79, -5.48, 0.55, 143.746, OUT, F1
9136.2793, 9136.28, 0.70, -4.88, 100.899, OUT, F2
9124.5146, 9124.51, 3.68, 1.84, 116.527, OUT, F1
9114.3584, 9114.36, 3.35, -3.35, 106.304, OUT, F1
9104.9736, 9104.97, -5.46, 2.18, 145.141, OUT, F1
9089.9316, 9089.93, -4.16, 1.78, 126.102, OUT, F2
9083.2217, 9083.22, 2.81, -1.12, 138.058, OUT, F0
9082.6943, 9082.69, -3.57, -2.97, 126.102, OUT, F0
9078.8516, 9078.85, -4.07, -1.16, 132.184, OUT, F0
9055.9854, 9055.99, -2.72, 3.40, 104.527, OUT, F2
9055.6973, 9055.70, -7.86, 0.00, 138.058, OUT, F0
9054.5029, 9054.50, 2.04, -4.08, 104.527, OUT, F2
9054.2197, 9054.22, -2.72, 4.75, 104.527, OUT, F2
9052.4639, 9052.46, -7.80, -1.11, 139.497, OUT, F2
9036.2236, 9036.22, -4.92, 1.09, 145.141, OUT, F1
9034.7773, 9034.78, -2.97, 2.38, 124.545, OUT, F0
9034.5107, 9034.51, -1.34, -0.67, 106.304, OUT, F1
9033.6826, 9033.68, -2.91, 1.16, 132.184, OUT, F0
9033.5479, 9033.55, -7.30, 1.68, 138.058, OUT, F0
9033.3975, 9033.40, 4.75, 1.19, 126.102, OUT, F2
9025.6162, 9025.62, -4.16, 1.19, 126.102, OUT, F2
9020.9990, 9021.00, -6.75, -1.04, 157.262, OUT, F2
9018.4072, 9018.41, -3.34, -0.56, 139.497, OUT, F2
9010.0898, 9010.09, -0.93, 3.73, 56.191, OUT, F2
9007.2734, 9007.27, -2.09, 4.88, 100.899, OUT, F2
9005.2842, 9005.28, -1.61, 0.00, 150.621, OUT, F0
9001.8760, 9001.88, -5.24, 2.33, 132.184, OUT, F0
8992.3428, 8992.34, 1.28, 3.21, 111.506, OUT, F0
8990.6582, 8990.66, 1.79, 3.57, 64.393, OUT, F1
8988.2256, 8988.23, 4.76, -0.59, 122.974, OUT, F0
8981.5889, 8981.59, 1.87, 2.49, 114.872, OUT, F2
8979.1885, 8979.19, 0.81, -5.67, 80.970, OUT, F2
8978.4854, 8978.49, -4.75, -3.57, 124.545, OUT, F0
8975.3203, 8975.32, -1.78, -3.57, 122.974, OUT, F0
8965.1855, 8965.19, -3.57, 2.38, 122.974, OUT, F0
8952.7822, 8952.78, -4.92, 2.73, 145.141, OUT, F1
8951.6563, 8951.66, 4.98, -3.74, 114.872, OUT, F2
8946.7451, 8946.75, -7.73, -0.59, 126.102, OUT, F2
8935.0732, 8935.07, 6.50, -0.59, 129.170, OUT, F1
8917.2070, 8917.21, -3.03, -4.24, 118.164, OUT, F0
8914.6621, 8914.66, -0.75, 5.97, 91.354, OUT, F1
8892.2012, 8892.20, 4.30, 1.23, 116.527, OUT, F1
8888.4375, 8888.44, 1.78, 1.78, 124.545, OUT, F2
8888.0049, 8888.00, -2.38, -2.97, 126.102, OUT, F0
8875.6367, 8875.64, 0.00, 3.49, 100.899, OUT, F2
8869.1641, 8869.16, 5.60, 1.87, 56.191, OUT, F2
8857.7334, 8857.73, 4.91, 1.84, 116.527, OUT, F1
8855.5068, 8855.51, -5.61, 1.68, 138.058, OUT, F0
8836.5508, 8836.55, -3.40, -4.08, 104.527, OUT, F2
8836.5049, 8836.50, 4.19, 3.49, 100.899, OUT, F2
8822.2734, 8822.27, -5.46, 0.00, 145.141, OUT, F1
8815.5107, 8815.51, 5.94, -2.97, 126.102, OUT, F1
8813.2920, 8813.29, 4.73, -3.55, 129.170, OUT, F1
8805.1494, 8805.15, -1.90, -0.63, 113.199, OUT, F1
8804.5410, 8804.54, -6.59, 3.00, 119.784, OUT, F2
8801.1670, 8801.17, 3.11, -1.25, 114.872, OUT, F2
8790.1934, 8790.19, -1.61, 1.61, 150.621, OUT, F0
8789.3281, 8789.33, -4.92, 0.55, 145.141, OUT, F1
8787.3643, 8787.36, 2.62, 0.52, 155.952, OUT, F1
8767.8604, 8767.86, -4.07, -2.33, 132.184, OUT, F0
8755.4424, 8755.44, 1.78, 2.38, 122.974, OUT, F0
8748.8223, 8748.82, -3.35, -2.01, 106.304, OUT, F1
8741.5566, 8741.56, -1.34, 0.00, 106.304, OUT, F1
8739.9600, 8739.96, -4.75, 2.38, 126.102, OUT, F2
8734.6611, 8734.66, -1.61, 0.54, 150.621, OUT, F0
8723.3555, 8723.36, 6.79, 0.00, 74.217, OUT, F0
8721.0410, 8721.04, -5.77, -1.15, 133.671, OUT, F1
8714.6699, 8714.67, -7.13, -3.57, 126.102, OUT, F0
8709.9756, 8709.98, -1.52, -4.55, 89.352, OUT, F2
8705.5742, 8705.57, 0.00, -2.12, 153.304, OUT, F0
8684.6797, 8684.68, 2.35, -5.48, 85.241, OUT, F1
8683.5000, 8683.50, -2.46, 4.30, 116.527, OUT, F1
8670.7363, 8670.74, -2.53, -0.63, 113.199, OUT, F1
8668.0342, 8668.03, 4.05, -4.86, 80.970, OUT, F2
8653.0469, 8653.05, 5.60, 0.93, 56.191, OUT, F2
8628.5293, 8628.53, 0.00, -0.61, 116.527, OUT, F1
8613.1611, 8613.16, 4.16, -2.38, 126.102, OUT, F1
8604.4434, 8604.44, 2.97, -0.59, 126.102, OUT, F2
8592.2334, 8592.23, 2.38, 2.38, 124.545, OUT, F0
8591.9131, 8591.91, -7.37, 0.00, 116.527, OUT, F1
8585.5117, 8585.51, 2.81, 1.12, 138.058, OUT, F0
8579.4229, 8579.42, -8.42, -1.68, 138.058, OUT, F0
8574.4365, 8574.44, -2.83, 0.57, 136.608, OUT, F0
8574.2813, 8574.28, -3.37, 0.00, 138.058, OUT, F0
8572.1484, 8572.15, -0.89, -4.47, 64.393, OUT, F1
8558.5537, 8558.55, 3.68, -3.68, 93.323, OUT, F0
8552.9502, 8552.95, 5.57, -0.56, 139.497, OUT, F2
8550.5557, 8550.56, 2.73, -0.55, 145.141, OUT, F1
8531.5898, 8531.59, -4.19, -4.88, 100.899, OUT, F2
8529.7988, 8529.80, -4.75, 3.57, 126.102, OUT, F2
8517.4531, 8517.45, 2.49, 2.49, 114.872, OUT, F2
8508.3438, 8508.34, -1.93, -5.78, 111.506, OUT, F0
8504.6953, 8504.70, -5.99, 4.19, 119.784, OUT, F2
8502.3906, 8502.39, -4.75, 0.59, 124.545, OUT, F0
8484.6309, 8484.63, -6.40, -1.16, 132.184, OUT, F0
8476.6914, 8476.69, 5.91, -1.77, 129.170, OUT, F1
8474.1494, 8474.15, -3.90, -1.67, 139.497, OUT, F2
8456.6230, 8456.62, 3.21, 2.57, 111.506, OUT, F0
8442.1182, 8442.12, 3.57, 2.38, 122.974, OUT, F0
8430.2051, 8430.21, -2.79, -4.19, 100.899, OUT, F2
8423.5811, 8423.58, 2.69, -0.54, 150.621, OUT, F0
8423.2773, 8423.28, 1.19, -3.57, 122.974, OUT, F0
8412.7090, 8412.71, 1.68, -1.68, 138.058, OUT, F0
8405.2578, 8405.26, -2.38, 2.38, 126.102, OUT, F0
8393.4424, 8393.44, -7.09, 1.18, 129.170, OUT, F1
8385.8291, 8385.83, 6.53, 1.87, 56.191, OUT, F2
8376.8936, 8376.89, -3.49, 0.58, 132.184, OUT, F0
8373.0557, 8373.06, -4.16, 4.16, 126.102, OUT, F0
8367.0234, 8367.02, 0.00, 0.58, 133.671, OUT, F1
8364.9727, 8364.97, 1.78, 1.19, 126.102, OUT, F2
8353.4033, 8353.40, -3.68, -1.84, 116.527, OUT, F1
8350.4229, 8350.42, 1.20, -3.00, 119.784, OUT, F2
8346.3926, 8346.39, -4.90, 0.00, 146.526, OUT, F2
8343.8965, 8343.90, 4.75, -2.38, 126.102, OUT, F2
8342.2568, 8342.26, -0.74, 5.15, 93.323, OUT, F2
8341.0215, 8341.02, -6.75, -1.56, 157.262, OUT, F2
8320.7773, 8320.78, 3.57, -4.75, 126.102, OUT, F1
8302.3018, 8302.30, 2.21, 2.94, 93.323, OUT, F1
8300.7090, 8300.71, -1.52, -5.30, 89.352, OUT, F2
8288.8408, 8288.84, 1.20, 1.20, 119.784, OUT, F2
8266.0869, 8266.09, -0.50, -1.51, 163.694, OUT, F0
8265.3057, 8265.31, -1.19, -1.19, 126.102, OUT, F2
8263.2217, 8263.22, -3.55, -0.59, 129.170, OUT, F1
8259.0508, 8259.05, 4.75, 3.57, 126.102, OUT, F0
8254.6758, 8254.68, 4.19, -1.20, 119.784, OUT, F2
8247.2324, 8247.23, -1.68, -1.68, 138.058, OUT, F0
8237.9063, 8237.91, 3.37, 0.56, 138.058, OUT, F0
8223.3945, 8223.39, -5.39, -3.60, 119.784, OUT, F2
8221.9990, 8222.00, -0.58, -3.49, 132.184, OUT, F0
8213.6650, 8213.67, 1.09, 1.09, 145.141, OUT, F1
8210.1523, 8210.15, 2.57, 3.21, 111.506, OUT, F0
8205.9170, 8205.92, 1.36, -4.75, 104.527, OUT, F2
8205.6006, 8205.60, 2.55, 4.25, 74.217, OUT, F0
8194.6211, 8194.62, 2.94, 2.94, 93.323, OUT, F1
8191.9834, 8191.98, 6.16, 4.62, 87.315, OUT, F0
8171.5898, 8171.59, 0.00, -2.81, 138.058, OUT, F0
8168.3823, 8168.38, 0.00, -1.00, 163.694, OUT, F0
8163.7432, 8163.74, 1.68, 0.56, 138.058, OUT, F0
8161.4971, 8161.50, -7.73, 0.00, 126.102, OUT, F2
8159.9917, 8159.99, 0.56, 2.24, 138.058, OUT, F0
8148.5278, 8148.53, -0.61, 0.00, 116.527, OUT, F1
8137.8877, 8137.89, -6.68, 2.23, 139.497, OUT, F2
8135.3120, 8135.31, -1.79, -3.57, 64.393, OUT, F1
8135.1631, 8135.16, 6.53, 2.80, 56.191, OUT, F2
8133.2324, 8133.23, -5.13, -4.49, 111.506, OUT, F0
8110.1313, 8110.13, -2.46, 3.07, 116.527, OUT, F1
8096.6909, 8096.69, -1.78, -0.59, 126.102, OUT, F2
8085.7114, 8085.71, -5.91, -2.95, 129.170, OUT, F1
8084.1528, 8084.15, 4.75, -4.16, 126.102, OUT, F1
8082.8535, 8082.85, 2.73, 1.09, 145.141, OUT, F1
8082.4150, 8082.42, 2.38, 0.00, 126.102, OUT, F2
8079.5039, 8079.50, -4.75, 1.19, 126.102, OUT, F2
8055.6079, 8055.61, 6.75, -1.84, 116.527, OUT, F1
8044.4863, 8044.49, 6.14, -4.30, 116.527, OUT, F1
8039.8164, 8039.82, 2.94, -4.42, 93.323, OUT, F0
8028.8350, 8028.83, -4.19, -2.40, 119.784, OUT, F2
8021.7466, 8021.75, 4.47, 2.68, 64.393, OUT, F1
8011.4536, 8011.45, 4.49, -1.93, 111.506, OUT, F0
8008.8140, 8008.81, 4.94, -1.65, 143.746, OUT, F1
7992.2949, 7992.29, -7.43, -1.59, 153.304, OUT, F0
7990.5156, 7990.52, -1.19, -4.16, 126.102, OUT, F0
7984.0391, 7984.04, -8.42, -1.12, 138.058, OUT, F0
7978.3027, 7978.30, -3.55, 4.14, 129.170, OUT, F1
7960.1528, 7960.15, 1.16, -2.91, 132.184, OUT, F0
7933.7354, 7933.74, -4.75, 0.59, 126.102, OUT, F2
7920.7617, 7920.76, -1.90, 0.00, 113.199, OUT, F1
7919.7759, 7919.78, 5.77, -1.15, 133.671, OUT, F1
7912.2100, 7912.21, -4.17, 1.79, 121.387, OUT, F0
7910.3398, 7910.34, -2.91, -2.33, 132.184, OUT, F0
7910.0176, 7910.02, -2.68, -1.79, 64.393, OUT, F1
7879.6968, 7879.70, -3.57, 1.19, 126.102, OUT, F1
7876.8555, 7876.86, -2.21, -2.94, 93.323, OUT, F1
7852.5771, 7852.58, -6.32, -0.53, 154.632, OUT, F2
7848.4463, 7848.45, -4.16, -2.97, 126.102, OUT, F0
7847.3042, 7847.30, 3.57, -0.59, 126.102, OUT, F2
7841.8955, 7841.90, 5.94, 1.19, 126.102, OUT, F2
7832.0698, 7832.07, -8.42, -3.37, 138.058, OUT, F0
7827.2407, 7827.24, -5.94, -2.97, 126.102, OUT, F2
7814.0601, 7814.06, -1.61, 1.07, 150.621, OUT, F0
7813.4937, 7813.49, -9.06, -1.13, 136.608, OUT, F0
7810.4111, 7810.41, 6.40, 0.58, 132.184, OUT, F1
7794.5801, 7794.58, 2.38, -0.59, 126.102, OUT, F2
7777.9487, 7777.95, -5.99, 1.09, 146.526, OUT, F2
7775.7261, 7775.73, 2.31, 3.85, 87.315, OUT, F0
7764.3799, 7764.38, 5.18, 4.31, 71.858, OUT, F2
7761.7383, 7761.74, 0.00, -0.50, 163.694, OUT, F0
7757.9399, 7757.94, -2.68, 0.67, 106.304, OUT, F1
7750.7349, 7750.73, 4.65, 2.33, 132.184, OUT, F0
7749.7344, 7749.73, 2.62, 0.00, 155.952, OUT, F1
7746.2134, 7746.21, -1.05, 0.00, 154.632, OUT, F0
7744.4546, 7744.45, -7.73, 1.19, 126.102, OUT, F2
7732.3188, 7732.32, -1.05, -1.58, 154.632, OUT, F0
7730.8857, 7730.89, 0.00, 2.91, 132.184, OUT, F0
7706.9390, 7706.94, 4.36, -2.49, 114.872, OUT, F2
7706.4971, 7706.50, 4.24, -0.61, 118.164, OUT, F0
7705.8408, 7705.84, -1.78, 0.59, 126.102, OUT, F2
7687.4155, 7687.42, -1.19, -3.57, 126.102, OUT, F0
7677.1406, 7677.14, -5.94, 2.97, 126.102, OUT, F2
7675.8906, 7675.89, 0.68, -2.04, 104.527, OUT, F2
7670.0483, 7670.05, 0.68, 2.72, 104.527, OUT, F2
7663.5215, 7663.52, -3.68, 3.68, 93.323, OUT, F0
7646.9146, 7646.91, 1.95, 3.91, 109.793, OUT, F0
7635.1128, 7635.11, -0.53, -2.11, 154.632, OUT, F0
7592.9819, 7592.98, 2.97, 0.59, 126.102, OUT, F2
7590.0161, 7590.02, 0.00, 3.57, 126.102, OUT, F0
7582.1597, 7582.16, -3.40, -1.70, 136.608, OUT, F0
7573.7324, 7573.73, 0.00, -3.49, 132.184, OUT, F0
7560.3560, 7560.36, 5.60, 5.60, 56.191, OUT, F0
7558.2944, 7558.29, -3.07, 1.84, 116.527, OUT, F1
7555.6162, 7555.62, -0.54, 1.61, 150.621, OUT, F0
7554.7573, 7554.76, 2.38, 0.59, 126.102, OUT, F2
7552.3228, 7552.32, 2.88, -1.73, 133.671, OUT, F1
7542.7817, 7542.78, 5.53, -4.91, 116.527, OUT, F1
7536.9170, 7536.92, 1.03, 0.00, 158.565, OUT, F0
7529.4473, 7529.45, -4.16, 0.59, 126.102, OUT, F2
7524.4746, 7524.47, 1.19, 2.38, 126.102, OUT, F0
7501.5879, 7501.59, -3.57, 1.19, 126.102, OUT, F2
7501.1436, 7501.14, -3.54, -4.95, 99.047, OUT, F2
7499.7388, 7499.74, 0.52, -1.55, 158.565, OUT, F0
7498.4976, 7498.50, 6.45, 2.15, 97.168, OUT, F0
7492.4824, 7492.48, 4.07, 1.75, 132.184, OUT, F0
7489.7754, 7489.78, -1.59, -3.19, 83.127, OUT, F1
7484.0903, 7484.09, -2.46, 3.68, 116.527, OUT, F1
7473.0313, 7473.03, 5.35, -2.38, 126.102, OUT, F2
7468.9482, 7468.95, 1.19, -1.78, 126.102, OUT, F2
7464.4146, 7464.41, 1.12, 1.12, 138.058, OUT, F0
7451.3672, 7451.37, 0.60, -1.20, 119.784, OUT, F2
7440.1631, 7440.16, -3.57, 1.78, 126.102, OUT, F2
7422.6665, 7422.67, -7.62, -2.18, 146.526, OUT, F2
7408.8242, 7408.82, -4.92, 2.18, 145.141, OUT, F1
7407.6108, 7407.61, 4.08, -3.40, 104.527, OUT, F2
7391.7173, 7391.72, 0.58, 0.58, 133.671, OUT, F1
7382.0005, 7382.00, 3.74, -1.87, 114.872, OUT, F2
7378.0708, 7378.07, 5.48, 0.00, 143.746, OUT, F1
7364.1919, 7364.19, -6.17, 0.00, 138.058, OUT, F0
7363.8618, 7363.86, -1.19, -4.77, 121.387, OUT, F0
7354.8159, 7354.82, 3.49, 3.49, 100.899, OUT, F2
7353.0059, 7353.01, -3.57, 4.75, 126.102, OUT, F0
7335.3540, 7335.35, 1.78, -0.59, 126.102, OUT, F2
7332.8330, 7332.83, -0.61, 3.07, 116.527, OUT, F1
7332.7759, 7332.78, 1.18, -1.18, 129.170, OUT, F1
7331.8110, 7331.81, 2.42, -2.42, 118.164, OUT, F0
7303.2056, 7303.21, 1.20, 3.00, 119.784, OUT, F2
7302.6104, 7302.61, 2.97, 1.19, 126.102, OUT, F2
7302.3794, 7302.38, 1.98, 3.97, 108.060, OUT, F0
7298.7856, 7298.79, -5.44, 0.00, 146.526, OUT, F2
7291.8540, 7291.85, -3.49, 3.49, 132.184, OUT, F1
7280.0073, 7280.01, -2.97, 3.57, 126.102, OUT, F1
7272.4194, 7272.42, -5.48, 1.10, 143.746, OUT, F1
7268.0928, 7268.09, -4.75, -2.97, 126.102, OUT, F0
7264.2471, 7264.25, 1.73, -1.15, 133.671, OUT, F1
7252.5596, 7252.56, 3.28, 0.00, 145.141, OUT, F1
7251.7646, 7251.76, 1.32, 5.95, 108.060, OUT, F0
7244.8584, 7244.86, -3.03, 3.03, 118.164, OUT, F0
7240.7305, 7240.73, 0.59, -3.57, 126.102, OUT, F0
7239.9438, 7239.94, 2.97, 0.00, 126.102, OUT, F2
7235.4536, 7235.45, 1.90, -4.76, 53.245, OUT, F1
7233.9463, 7233.95, -7.86, -3.37, 138.058, OUT, F0
7223.7813, 7223.78, -3.40, 2.72, 104.527, OUT, F2
7222.3950, 7222.40, 1.64, 1.09, 145.141, OUT, F1
7221.6294, 7221.63, -7.86, -2.24, 138.058, OUT, F0
7211.3945, 7211.39, -0.53, 1.05, 154.632, OUT, F0
7209.0586, 7209.06, 1.98, 4.63, 108.060, OUT, F0
7207.0181, 7207.02, -2.07, 5.51, 102.725, OUT, F1
7185.7495, 7185.75, 4.16, 0.59, 124.545, OUT, F2
7184.5195, 7184.52, -5.35, 0.59, 126.102, OUT, F0
7174.2827, 7174.28, -3.55, 1.77, 129.170, OUT, F1
7167.6118, 7167.61, -5.46, 2.73, 145.141, OUT, F1
7165.1118, 7165.11, 4.07, 2.33, 132.184, OUT, F0
7162.5962, 7162.60, -1.16, 2.91, 132.184, OUT, F0
7142.7476, 7142.75, -4.07, -1.75, 132.184, OUT, F0
7126.0708, 7126.07, -4.77, 1.19, 121.387, OUT, F0
7116.6089, 7116.61, 5.01, 0.56, 139.497, OUT, F2
7114.6304, 7114.63, 3.84, -1.65, 143.746, OUT, F1
7104.4697, 7104.47, 1.19, -2.38, 122.974, OUT, F2
7103.5596, 7103.56, 1.19, -0.59, 126.102, OUT, F2
7088.1782, 7088.18, 1.87, 3.73, 56.191, OUT, F2
7085.0586, 7085.06, -2.38, 2.97, 124.545, OUT, F0
7078.4287, 7078.43, 3.00, 2.40, 119.784, OUT, F2
7068.8901, 7068.89, -1.78, -1.19, 126.102, OUT, F2
7067.0488, 7067.05, 6.50, 0.00, 129.170, OUT, F1
7061.4263, 7061.43, 5.26, 4.38, 69.439, OUT, F2
7059.8794, 7059.88, -1.07, 1.07, 150.621, OUT, F0
7054.8423, 7054.84, 0.00, 0.00, 129.170, OUT, F1
7049.8857, 7049.89, 1.59, 4.78, 83.127, OUT, F1
7043.4194, 7043.42, -6.79, 2.26, 136.608, OUT, F0
7034.3882, 7034.39, -1.47, -2.94, 93.323, OUT, F1
7030.9985, 7031.00, 2.21, 3.68, 93.323, OUT, F1
7023.7251, 7023.73, 3.21, 3.21, 111.506, OUT, F0
7015.7236, 7015.72, -4.04, -1.15, 133.671, OUT, F1
7005.8364, 7005.84, -1.20, 1.20, 119.784, OUT, F2
7005.6831, 7005.68, -1.84, 3.68, 116.527, OUT, F1
6971.8525, 6971.85, 4.84, -1.21, 118.164, OUT, F0
6968.5356, 6968.54, -0.58, 2.91, 132.184, OUT, F0
6943.2769, 6943.28, -1.80, -2.40, 119.784, OUT, F2
6940.7207, 6940.72, -6.40, 1.75, 132.184, OUT, F1
6936.7778, 6936.78, 1.06, -1.06, 153.304, OUT, F0
6936.3828, 6936.38, 1.34, 5.36, 106.304, OUT, F0
6933.8232, 6933.82, -2.26, 0.57, 136.608, OUT, F0
6930.1714, 6930.17, 5.19, -2.31, 133.671, OUT, F1
6922.2573, 6922.26, -5.35, -1.78, 126.102, OUT, F2
6915.7827, 6915.78, -4.17, 1.19, 121.387, OUT, F0
6911.7856, 6911.79, -6.34, 0.00, 133.671, OUT, F1
6896.5415, 6896.54, 1.78, 0.59, 126.102, OUT, F2
6893.1777, 6893.18, 0.80, -6.38, 83.127, OUT, F1
6879.0132, 6879.01, -5.94, 3.57, 124.545, OUT, F2
6877.1914, 6877.19, -7.62, -2.72, 146.526, OUT, F2
6858.4766, 6858.48, 1.16, -2.33, 132.184, OUT, F0
6847.5415, 6847.54, 1.12, -1.68, 138.058, OUT, F0
6840.2593, 6840.26, 3.03, 3.79, 89.352, OUT, F2
6831.6025, 6831.60, 5.26, 3.51, 69.439, OUT, F2
6828.5513, 6828.55, 0.60, 0.60, 119.784, OUT, F2
6822.8145, 6822.81, 0.00, 5.29, 108.060, OUT, F0
6810.1704, 6810.17, -5.82, -1.75, 132.184, OUT, F0
6794.4341, 6794.43, -5.35, -4.16, 122.974, OUT, F0
6790.7676, 6790.77, 4.73, 0.59, 129.170, OUT, F1
6787.8643, 6787.86, 4.63, -2.64, 108.060, OUT, F0
6787.3765, 6787.38, -5.51, 1.10, 142.341, OUT, F2
6782.0732, 6782.07, -2.35, -3.92, 85.241, OUT, F1
6779.0493, 6779.05, 4.49, 1.12, 138.058, OUT, F0
6767.7876, 6767.79, -1.19, 0.00, 126.102, OUT, F2
6764.9360, 6764.94, -4.75, 4.16, 126.102, OUT, F2
6762.4414, 6762.44, 2.75, -4.13, 102.725, OUT, F1
6754.3877, 6754.39, 1.93, 3.21, 111.506, OUT, F0
6750.2070, 6750.21, -6.70, -2.68, 106.304, OUT, F1
6746.0264, 6746.03, 3.55, -4.73, 129.170, OUT, F1
6742.5664, 6742.57, 3.74, 1.87, 114.872, OUT, F2
6735.3521, 6735.35, -5.35, 2.97, 122.974, OUT, F0
6734.6646, 6734.66, 2.31, -1.73, 133.671, OUT, F1
6733.7280, 6733.73, 1.78, 1.78, 126.102, OUT, F0
6724.4976, 6724.50, -5.94, -4.16, 124.545, OUT, F0
6717.9150, 6717.92, -0.64, 4.49, 111.506, OUT, F0
6716.9658, 6716.97, 1.65, 1.65, 143.746, OUT, F1
6716.6226, 6716.62, 0.00, 2.97, 126.102, OUT, F1
6715.9189, 6715.92, 4.65, 0.58, 132.184, OUT, F0
6715.6567, 6715.66, 0.75, -2.98, 91.354, OUT, F1
6715.4414, 6715.44, -0.59, 0.00, 126.102, OUT, F2
6713.7461, 6713.75, 6.79, 4.25, 74.217, OUT, F0
6695.0928, 6695.09, -7.24, 0.00, 139.497, OUT, F2
6692.0557, 6692.06, 0.00, 3.68, 93.323, OUT, F1
6683.1572, 6683.16, 3.82, -0.55, 145.141, OUT, F1
6680.3335, 6680.33, 3.08, -4.62, 87.315, OUT, F0
6672.4976, 6672.50, -6.17, 2.24, 138.058, OUT, F0
6670.1152, 6670.12, 1.68, 0.00, 138.058, OUT, F0
6649.7905, 6649.79, 5.60, 4.67, 56.191, OUT, F0
6644.0786, 6644.08, -5.57, -0.56, 139.497, OUT, F2
6622.0649, 6622.06, 0.00, -0.59, 126.102, OUT, F2
6620.3760, 6620.38, -1.78, -1.78, 126.102, OUT, F2
6603.0532, 6603.05, -3.79, 5.06, 113.199, OUT, F1
6597.7925, 6597.79, 3.03, -4.55, 89.352, OUT, F2
6595.6978, 6595.70, -6.40, -0.58, 132.184, OUT, F0
6588.6465, 6588.65, 3.57, 0.00, 126.102, OUT, F2
6564.7622, 6564.76, -6.53, 1.09, 146.526, OUT, F2
6563.8794, 6563.88, 1.78, -1.19, 126.102, OUT, F2
6553.4019, 6553.40, -2.24, -1.68, 138.058, OUT, F0
6551.9004, 6551.90, -6.23, 4.36, 114.872, OUT, F2
6551.6519, 6551.65, -3.07, 1.23, 116.527, OUT, F1
6550.2446, 6550.24, 4.14, -3.55, 129.170, OUT, F1
6545.5146, 6545.51, 5.32, -2.95, 129.170, OUT, F1
6544.7441, 6544.74, 7.37, 0.00, 106.304, OUT, F1
6543.8330, 6543.83, -4.92, 0.00, 145.141, OUT, F1
6543.3452, 6543.35, -9.06, -1.70, 136.608, OUT, F0
6539.1689, 6539.17, 6.95, -1.90, 113.199, OUT, F1
6535.2925, 6535.29, 0.00, 0.52, 158.565, OUT, F0
6534.2651, 6534.27, -2.38, 1.19, 126.102, OUT, F2
6531.6714, 6531.67, -6.54, -3.57, 126.102, OUT, F2
6530.2163, 6530.22, 1.78, 0.00, 126.102, OUT, F2
6525.0288, 6525.03, 6.70, 2.01, 106.304, OUT, F1
6519.4849, 6519.48, 6.93, 0.77, 87.315, OUT, F0
6509.8984, 6509.90, -6.95, -1.90, 113.199, OUT, F1
6502.6299, 6502.63, 6.93, 2.31, 87.315, OUT, F0
6498.0391, 6498.04, -2.57, -5.13, 111.506, OUT, F0
6491.0166, 6491.02, 0.64, 3.85, 111.506, OUT, F0
6487.3398, 6487.34, -5.99, 1.63, 146.526, OUT, F2
6478.0068, 6478.01, -5.51, 0.55, 142.341, OUT, F2
6467.3325, 6467.33, -4.16, 0.59, 124.545, OUT, F0
6459.8062, 6459.81, -4.35, -0.54, 146.526, OUT, F2
6452.3442, 6452.34, 2.80, 4.67, 56.191, OUT, F2
6452.2158, 6452.22, 7.57, -0.69, 102.725, OUT, F1
6443.5029, 6443.50, -3.11, -2.49, 114.872, OUT, F2
6438.6133, 6438.61, -8.42, -2.24, 138.058, OUT, F0
6434.4404, 6434.44, 3.60, 1.80, 119.784, OUT, F2
6434.1675, 6434.17, -1.03, -1.03, 158.565, OUT, F0
6415.5112, 6415.51, 3.40, 2.72, 104.527, OUT, F2
6409.6895, 6409.69, 2.01, -3.35, 106.304, OUT, F0
6396.6963, 6396.70, 4.39, -1.65, 143.746, OUT, F1
6392.0527, 6392.05, -7.24, 0.56, 139.497, OUT, F2
6390.5449, 6390.54, 0.00, -2.15, 150.621, OUT, F0
6382.4355, 6382.44, 5.91, 1.77, 129.170, OUT, F1
6380.4800, 6380.48, 4.75, 0.00, 124.545, OUT, F0
6375.5645, 6375.56, -4.16, 3.57, 124.545, OUT, F2
6357.2432, 6357.24, 3.28, -0.55, 145.141, OUT, F1
6344.1304, 6344.13, -0.59, -0.59, 126.102, OUT, F2
