Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
8047.4268, 8047.43, 3.76, -0.47, 130.684, OUT, F0
8037.6831, 8037.68, -1.41, -1.41, 129.170, OUT, F2
8024.5869, 8024.59, 1.41, 5.17, 80.970, OUT, F2
8024.1602, 8024.16, -2.82, -1.88, 138.058, OUT, F2
8022.0396, 8022.04, -2.35, 1.41, 124.545, OUT, F2
8021.7368, 8021.74, -2.35, 4.70, 104.527, OUT, F2
8010.4409, 8010.44, -2.82, -0.47, 139.497, OUT, F0
8007.6182, 8007.62, 3.76, -3.29, 104.527, OUT, F2
7992.4951, 7992.50, -3.76, -1.88, 133.671, OUT, F2
7989.3711, 7989.37, 6.11, 0.94, 109.793, OUT, F2
7988.2422, 7988.24, -5.64, 1.41, 150.621, OUT, F2
7980.7329, 7980.73, -3.76, 3.29, 109.793, OUT, F2
7968.0537, 7968.05, -3.29, 0.94, 127.643, OUT, F1
7949.5879, 7949.59, -7.05, -1.88, 108.060, OUT, F1
7946.8672, 7946.87, -3.76, 2.35, 121.387, OUT, F0
7945.9229, 7945.92, 0.94, -6.11, 78.769, OUT, F1
7934.8188, 7934.82, -3.29, 5.17, 108.060, OUT, F1
7933.4141, 7933.41, 2.82, 0.00, 133.671, OUT, F2
7926.3306, 7926.33, 4.23, -1.88, 111.506, OUT, F0
7926.0630, 7926.06, 7.05, -0.94, 102.725, OUT, F1
7921.8232, 7921.82, -7.05, 1.88, 138.058, OUT, F2
7921.4087, 7921.41, -5.64, -3.29, 126.102, OUT, F0
7917.0947, 7917.09, -2.82, 0.00, 113.199, OUT, F1
7916.2324, 7916.23, 0.47, 3.29, 99.047, OUT, F2
7913.4702, 7913.47, 2.35, 2.35, 121.387, OUT, F0
7911.3516, 7911.35, 0.00, -4.70, 78.769, OUT, F1
7904.5327, 7904.53, 4.23, 3.76, 78.769, OUT, F1
7903.6401, 7903.64, -7.52, 1.41, 118.164, OUT, F1
7901.0049, 7901.00, 5.64, -1.88, 133.671, OUT, F2
7895.9336, 7895.93, 3.76, -2.82, 95.260, OUT, F0
7888.5298, 7888.53, 0.94, -2.82, 114.872, OUT, F2
7884.7388, 7884.74, -2.35, 1.41, 135.146, OUT, F0
7872.2026, 7872.20, -4.70, 3.29, 129.170, OUT, F2
7867.3130, 7867.31, -5.17, 1.88, 149.266, OUT, F1
7865.0493, 7865.05, 0.47, 1.41, 114.872, OUT, F2
7862.7739, 7862.77, 2.35, 0.94, 153.304, OUT, F1
7860.0513, 7860.05, 0.94, -5.17, 78.769, OUT, F1
7856.5376, 7856.54, 6.58, -0.47, 95.260, OUT, F0
7856.2378, 7856.24, -2.35, -3.76, 85.241, OUT, F1
7853.7690, 7853.77, 2.82, 0.47, 147.901, OUT, F0
7851.7681, 7851.77, -3.76, 0.00, 136.608, OUT, F1
7849.3716, 7849.37, 6.11, 0.47, 114.872, OUT, F2
7848.2354, 7848.24, -0.94, 1.88, 109.793, OUT, F2
7842.8203, 7842.82, 1.88, -2.35, 118.164, OUT, F1
7836.0947, 7836.09, -6.11, -4.70, 116.527, OUT, F0
7831.2354, 7831.24, 5.17, -0.94, 145.141, OUT, F1
7823.5415, 7823.54, 1.88, 1.88, 140.924, OUT, F1
7822.2476, 7822.25, 1.88, 4.23, 106.304, OUT, F0
7819.8589, 7819.86, 1.88, -2.82, 121.387, OUT, F0
7819.0273, 7819.03, -1.41, -1.41, 108.060, OUT, F1
7816.1919, 7816.19, -1.41, 3.29, 135.146, OUT, F0
7814.2354, 7814.24, -4.23, 4.70, 113.199, OUT, F1
7814.1172, 7814.12, 1.41, -5.64, 95.260, OUT, F0
7814.0488, 7814.05, 2.82, -2.35, 122.974, OUT, F1
7813.6455, 7813.65, 0.47, -6.11, 78.769, OUT, F1
7808.1401, 7808.14, -5.17, -3.29, 114.872, OUT, F2
7793.2124, 7793.21, -6.11, 0.00, 154.632, OUT, F2
7793.0342, 7793.03, -2.35, 0.94, 113.199, OUT, F1
7778.6235, 7778.62, 4.70, 3.29, 126.102, OUT, F0
7777.4502, 7777.45, 3.29, 1.88, 118.164, OUT, F1
7776.7783, 7776.78, 1.41, 4.23, 91.354, OUT, F1
7767.4595, 7767.46, -3.76, -2.35, 118.164, OUT, F1
7767.3311, 7767.33, -8.46, -0.47, 139.497, OUT, F0
7764.5459, 7764.55, -2.82, -3.29, 104.527, OUT, F2
7762.1558, 7762.16, 2.82, 1.41, 139.497, OUT, F0
7759.4780, 7759.48, -0.94, 1.41, 114.872, OUT, F2
7747.8223, 7747.82, 1.41, -0.94, 151.967, OUT, F0
7745.8574, 7745.86, -7.52, -0.94, 142.341, OUT, F2
7740.5488, 7740.55, 4.70, -2.82, 100.899, OUT, F0
7739.3394, 7739.34, 2.82, 4.70, 100.899, OUT, F0
7735.4126, 7735.41, 0.94, 0.00, 159.859, OUT, F0
7709.0068, 7709.01, -4.70, 1.88, 116.527, OUT, F0
7706.9526, 7706.95, -1.88, 3.76, 99.047, OUT, F2
7704.2896, 7704.29, -2.82, -1.88, 102.725, OUT, F1
7698.4653, 7698.47, 5.17, -4.70, 118.164, OUT, F1
7692.2271, 7692.23, -5.17, -0.94, 138.058, OUT, F2
7686.3066, 7686.31, 5.64, 4.23, 66.953, OUT, F2
7682.4414, 7682.44, -7.52, 0.00, 147.901, OUT, F0
7679.1099, 7679.11, 0.94, 0.47, 119.784, OUT, F2
7673.3159, 7673.32, 4.70, 1.88, 108.060, OUT, F1
7670.5112, 7670.51, 7.05, 0.94, 108.060, OUT, F1
7660.2690, 7660.27, -9.40, -1.41, 130.684, OUT, F0
7651.4478, 7651.45, 3.76, -0.47, 129.170, OUT, F2
7649.1387, 7649.14, -6.11, 2.82, 127.643, OUT, F1
7644.8657, 7644.87, 1.88, 3.29, 111.506, OUT, F0
7644.7041, 7644.70, -2.82, 5.64, 102.725, OUT, F1
7643.0557, 7643.06, -6.58, -4.23, 121.387, OUT, F0
7638.7910, 7638.79, 2.35, 0.00, 157.262, OUT, F1
7628.5376, 7628.54, -5.17, 4.23, 124.545, OUT, F2
7620.2100, 7620.21, 3.29, -0.47, 147.901, OUT, F0
7617.9609, 7617.96, -0.94, -1.41, 108.060, OUT, F1
7616.1196, 7616.12, -2.82, -3.76, 91.354, OUT, F1
7613.4312, 7613.43, 6.11, -2.82, 122.974, OUT, F1
7612.8579, 7612.86, 0.94, 6.11, 80.970, OUT, F2
7610.0474, 7610.05, -3.76, 0.47, 133.671, OUT, F2
7595.6973, 7595.70, -3.76, -1.41, 122.974, OUT, F1
7593.6152, 7593.62, 0.94, 3.76, 91.354, OUT, F1
7592.3359, 7592.34, 0.00, 3.76, 87.315, OUT, F2
7591.4175, 7591.42, 3.76, -2.82, 113.199, OUT, F1
7584.1499, 7584.15, -0.47, 4.70, 97.168, OUT, F1
7582.3950, 7582.40, -1.88, 5.17, 108.060, OUT, F1
7581.6982, 7581.70, 0.00, -3.76, 78.769, OUT, F1
7579.5293, 7579.53, -1.41, -4.23, 78.769, OUT, F1
7565.7954, 7565.80, -6.58, -1.88, 118.164, OUT, F1
7564.5317, 7564.53, -1.41, 2.82, 99.047, OUT, F2
7558.8140, 7558.81, -6.58, -3.76, 129.170, OUT, F2
7554.1040, 7554.10, 1.88, -3.76, 106.304, OUT, F0
7544.4990, 7544.50, -7.99, 0.47, 135.146, OUT, F0
7542.6099, 7542.61, -4.23, 3.76, 126.102, OUT, F0
7540.4966, 7540.50, -1.88, 1.88, 139.497, OUT, F0
7538.2495, 7538.25, 0.94, -5.64, 74.217, OUT, F2
7532.1558, 7532.16, -4.70, -3.76, 121.387, OUT, F0
7524.2305, 7524.23, -1.41, -5.64, 87.315, OUT, F2
7519.2798, 7519.28, 0.00, 4.23, 106.304, OUT, F0
7519.2559, 7519.26, 1.41, 4.70, 85.241, OUT, F1
7502.5854, 7502.59, 5.17, -0.47, 138.058, OUT, F2
7501.8711, 7501.87, -6.58, 0.94, 132.184, OUT, F1
7500.8120, 7500.81, -2.35, 5.17, 102.725, OUT, F1
7496.4106, 7496.41, -7.05, -0.47, 151.967, OUT, F0
7495.0659, 7495.07, -1.41, -3.76, 78.769, OUT, F1
7483.4111, 7483.41, 4.70, 0.94, 135.146, OUT, F0
7476.1191, 7476.12, 4.70, -4.70, 122.974, OUT, F1
7466.6060, 7466.61, -5.17, 0.94, 121.387, OUT, F0
7464.6143, 7464.61, 0.00, -3.29, 135.146, OUT, F0
7457.4512, 7457.45, -4.23, -5.17, 116.527, OUT, F0
7456.9678, 7456.97, 0.94, 1.88, 140.924, OUT, F1
7454.2339, 7454.23, 7.05, 0.47, 113.199, OUT, F1
7444.1396, 7444.14, -6.58, -4.70, 116.527, OUT, F0
7443.2764, 7443.28, 3.76, 4.23, 106.304, OUT, F0
7438.5952, 7438.60, -3.76, -2.35, 114.872, OUT, F2
7431.6484, 7431.65, 3.76, -2.82, 109.793, OUT, F2
7425.7969, 7425.80, -4.23, -2.35, 132.184, OUT, F1
7423.5879, 7423.59, 2.35, -3.76, 91.354, OUT, F1
7416.2080, 7416.21, -4.70, -0.47, 140.924, OUT, F1
7416.0542, 7416.05, 0.47, -3.29, 104.527, OUT, F2
7414.7456, 7414.75, 2.82, 1.41, 140.924, OUT, F1
7408.6719, 7408.67, -3.29, 2.35, 114.872, OUT, F2
7405.9575, 7405.96, 1.41, 5.17, 106.304, OUT, F0
7399.4468, 7399.45, -7.99, -2.82, 143.746, OUT, F0
7394.4180, 7394.42, -1.41, 0.00, 155.952, OUT, F0
7394.0850, 7394.08, 2.35, -5.17, 87.315, OUT, F2
7391.9404, 7391.94, 1.88, -4.23, 100.899, OUT, F0
7391.3169, 7391.32, -1.41, -2.82, 114.872, OUT, F2
7391.1113, 7391.11, 0.94, 4.23, 80.970, OUT, F2
7389.1240, 7389.12, 2.35, 1.88, 126.102, OUT, F0
7360.8516, 7360.85, 6.11, 1.88, 113.199, OUT, F1
7356.1509, 7356.15, -2.82, 3.29, 104.527, OUT, F2
7352.7944, 7352.79, 5.17, 0.00, 138.058, OUT, F2
7347.9702, 7347.97, -0.47, -5.17, 116.527, OUT, F0
7343.2500, 7343.25, 2.35, 0.47, 133.671, OUT, F2
7331.3638, 7331.36, 3.29, 6.11, 100.899, OUT, F0
7330.2778, 7330.28, 0.00, -2.35, 147.901, OUT, F0
7329.7573, 7329.76, -6.11, 4.23, 114.872, OUT, F2
7327.0776, 7327.08, -5.64, -0.47, 145.141, OUT, F1
7325.4907, 7325.49, 0.94, -3.29, 91.354, OUT, F1
7319.1968, 7319.20, 4.70, 0.94, 133.671, OUT, F2
7317.0356, 7317.04, -3.76, -3.76, 121.387, OUT, F0
7316.1943, 7316.19, 0.00, 5.64, 87.315, OUT, F2
7307.6821, 7307.68, 3.76, 0.47, 139.497, OUT, F0
7307.1362, 7307.14, 5.17, 4.70, 80.970, OUT, F2
7305.4224, 7305.42, -3.29, 2.35, 127.643, OUT, F1
7301.4795, 7301.48, -5.17, -4.70, 116.527, OUT, F0
7290.7744, 7290.77, 0.94, -3.29, 114.872, OUT, F2
7285.7241, 7285.72, 1.88, -2.35, 119.784, OUT, F2
7281.3853, 7281.39, -5.17, 2.82, 129.170, OUT, F2
7280.5420, 7280.54, 2.82, 5.17, 100.899, OUT, F0
7272.8916, 7272.89, 2.82, -0.94, 143.746, OUT, F0
7271.6602, 7271.66, -1.41, -2.82, 143.746, OUT, F0
7264.2622, 7264.26, 2.35, 5.17, 100.899, OUT, F0
7260.4971, 7260.50, -0.94, -4.23, 126.102, OUT, F0
7254.8115, 7254.81, 1.41, -5.17, 87.315, OUT, F2
7251.0840, 7251.08, -5.17, -0.47, 130.684, OUT, F0
7240.3560, 7240.36, -5.17, 1.41, 121.387, OUT, F0
7232.1187, 7232.12, -3.29, 3.29, 116.527, OUT, F0
7228.8169, 7228.82, -2.35, -3.29, 85.241, OUT, F1
7227.1597, 7227.16, -3.29, -0.94, 118.164, OUT, F1
7220.7935, 7220.79, -4.23, 2.35, 129.170, OUT, F2
7199.8931, 7199.89, -0.47, 3.29, 118.164, OUT, F1
7198.9409, 7198.94, 0.47, -3.76, 85.241, OUT, F1
7198.1851, 7198.19, 0.94, -4.70, 78.769, OUT, F1
7198.0732, 7198.07, -6.11, -1.88, 135.146, OUT, F0
7185.6030, 7185.60, 5.64, -1.88, 116.527, OUT, F0
7170.1440, 7170.14, -6.11, 0.47, 139.497, OUT, F0
7167.9434, 7167.94, 1.41, 3.29, 91.354, OUT, F1
7167.6768, 7167.68, -1.41, 0.94, 151.967, OUT, F0
7165.0112, 7165.01, -3.29, -4.23, 99.047, OUT, F2
7161.4209, 7161.42, -0.94, -2.35, 151.967, OUT, F0
7161.3877, 7161.39, 4.70, 1.88, 129.170, OUT, F2
7156.2012, 7156.20, -2.82, 4.70, 118.164, OUT, F1
7145.4688, 7145.47, -8.93, -0.47, 135.146, OUT, F0
7144.9170, 7144.92, 1.88, -0.94, 147.901, OUT, F0
7140.4463, 7140.45, -2.35, -3.29, 104.527, OUT, F2
7139.6997, 7139.70, -4.70, 2.82, 121.387, OUT, F0
7135.4741, 7135.47, 2.35, -1.88, 126.102, OUT, F0
7134.5200, 7134.52, 4.70, 3.76, 121.387, OUT, F0
7126.0654, 7126.07, -5.64, 3.76, 124.545, OUT, F2
7125.7603, 7125.76, 2.82, 4.23, 78.769, OUT, F1
7120.7930, 7120.79, -4.70, 1.41, 116.527, OUT, F0
7119.8086, 7119.81, 3.29, -1.88, 136.608, OUT, F1
7117.1367, 7117.14, 3.29, -0.47, 129.170, OUT, F2
7103.0801, 7103.08, 0.47, -4.23, 78.769, OUT, F1
7098.4141, 7098.41, 0.94, -0.47, 129.170, OUT, F2
7094.3862, 7094.39, 4.70, 2.35, 133.671, OUT, F2
7093.9561, 7093.96, -6.58, 0.00, 127.643, OUT, F1
7091.8877, 7091.89, 2.82, -2.82, 102.725, OUT, F1
7081.9536, 7081.95, 0.47, -4.23, 104.527, OUT, F2
7080.9873, 7080.99, 1.41, 5.64, 80.970, OUT, F2
7077.6299, 7077.63, -4.23, -2.35, 130.684, OUT, F0
7069.0942, 7069.09, 3.29, 4.70, 100.899, OUT, F0
7067.0654, 7067.07, 0.00, -2.35, 109.793, OUT, F2
7060.0669, 7060.07, -4.70, 4.23, 118.164, OUT, F1
7056.1538, 7056.15, -1.41, 1.88, 143.746, OUT, F0
7053.4839, 7053.48, 1.41, 4.70, 80.970, OUT, F2
7048.9702, 7048.97, 2.82, -1.41, 140.924, OUT, F1
7048.9463, 7048.95, -6.58, 1.88, 127.643, OUT, F1
7038.4736, 7038.47, 4.70, 1.41, 130.684, OUT, F0
7037.5317, 7037.53, 6.11, -1.88, 109.793, OUT, F2
7030.9033, 7030.90, -0.47, -2.82, 143.746, OUT, F0
7027.3936, 7027.39, 2.82, -4.23, 102.725, OUT, F1
7026.6826, 7026.68, -3.29, 3.29, 104.527, OUT, F2
7023.3535, 7023.35, 0.00, 4.23, 91.354, OUT, F1
7018.7031, 7018.70, -7.52, -3.76, 121.387, OUT, F0
7017.5054, 7017.51, -3.76, -0.94, 130.684, OUT, F0
7016.1284, 7016.13, -3.76, 0.47, 136.608, OUT, F1
7008.6475, 7008.65, -3.29, 1.88, 127.643, OUT, F1
7008.1084, 7008.11, 0.94, -0.47, 132.184, OUT, F1
7007.8979, 7007.90, -5.64, 2.82, 145.141, OUT, F1
7007.4331, 7007.43, 5.64, -0.94, 130.684, OUT, F0
7001.9829, 7001.98, -1.88, 0.47, 143.746, OUT, F0
6992.1880, 6992.19, -5.17, 0.00, 130.684, OUT, F0
6992.0288, 6992.03, 0.47, 1.88, 143.746, OUT, F0
6982.3638, 6982.36, 3.76, 3.29, 99.047, OUT, F2
6978.0444, 6978.04, 0.94, -3.29, 126.102, OUT, F0
6969.7397, 6969.74, -5.17, -4.23, 121.387, OUT, F0
6965.7422, 6965.74, -4.70, 4.23, 121.387, OUT, F0
6964.9448, 6964.94, -4.23, -0.94, 132.184, OUT, F1
6961.3403, 6961.34, 1.41, -6.11, 78.769, OUT, F1
6953.5674, 6953.57, 3.29, 2.82, 97.168, OUT, F1
6952.7314, 6952.73, -2.82, -1.88, 64.393, OUT, F1
6944.4575, 6944.46, 1.88, 1.41, 129.170, OUT, F2
6943.6089, 6943.61, -0.47, 0.94, 119.784, OUT, F2
6937.2310, 6937.23, 0.00, 0.94, 119.784, OUT, F2
6933.6777, 6933.68, -6.11, 3.29, 124.545, OUT, F2
6924.7744, 6924.77, -6.11, 0.94, 143.746, OUT, F0
6914.8779, 6914.88, -4.70, -2.35, 132.184, OUT, F1
6904.9580, 6904.96, -2.82, -4.23, 99.047, OUT, F2
6903.7695, 6903.77, 4.70, -3.76, 109.793, OUT, F2
6899.8037, 6899.80, 1.41, -3.76, 85.241, OUT, F1
6897.6816, 6897.68, 0.47, -2.82, 139.497, OUT, F0
6897.5127, 6897.51, -3.76, 1.88, 124.545, OUT, F2
6895.2559, 6895.26, -1.41, -5.64, 106.304, OUT, F0
6895.0947, 6895.09, -0.47, 1.88, 127.643, OUT, F1
6884.3877, 6884.39, 3.29, -1.88, 100.899, OUT, F0
6881.1431, 6881.14, 0.47, 2.82, 130.684, OUT, F0
6878.5479, 6878.55, -6.58, 0.94, 147.901, OUT, F0
6877.8115, 6877.81, 2.35, -2.35, 118.164, OUT, F1
6870.5796, 6870.58, -6.58, 0.47, 150.621, OUT, F2
6869.7710, 6869.77, 0.00, 0.47, 159.859, OUT, F0
6869.7627, 6869.76, 0.47, 0.94, 136.608, OUT, F1
6866.0479, 6866.05, -3.76, 2.35, 119.784, OUT, F2
6862.8848, 6862.88, 6.11, 0.00, 124.545, OUT, F2
6855.2793, 6855.28, -2.35, -1.41, 102.725, OUT, F1
6854.2705, 6854.27, 3.76, 0.47, 145.141, OUT, F1
6854.1606, 6854.16, -3.76, -3.29, 122.974, OUT, F1
6848.5156, 6848.52, 2.35, -3.29, 109.793, OUT, F2
6846.1313, 6846.13, 1.88, -1.41, 143.746, OUT, F0
6838.3408, 6838.34, -6.11, -2.82, 129.170, OUT, F2
6828.5186, 6828.52, -2.35, -5.64, 111.506, OUT, F0
6824.9844, 6824.98, -3.76, -1.88, 118.164, OUT, F1
6821.0874, 6821.09, 3.76, 2.35, 126.102, OUT, F0
6819.0815, 6819.08, 1.88, 0.00, 153.304, OUT, F1
6801.8955, 6801.90, 3.76, -3.76, 87.315, OUT, F2
6793.9814, 6793.98, -0.94, 1.41, 151.967, OUT, F0
6779.9014, 6779.90, 1.41, -3.29, 114.872, OUT, F2
6779.3584, 6779.36, 0.00, -3.76, 99.047, OUT, F2
6776.3203, 6776.32, 1.41, 3.76, 106.304, OUT, F0
6775.4175, 6775.42, -6.11, 0.94, 136.608, OUT, F1
6771.8784, 6771.88, -6.58, 2.82, 119.784, OUT, F2
6769.9297, 6769.93, -1.41, 1.41, 151.967, OUT, F0
6765.4727, 6765.47, 4.70, 4.70, 111.506, OUT, F0
6765.2466, 6765.25, -1.88, -3.76, 78.769, OUT, F1
6763.5513, 6763.55, 0.47, 2.35, 104.527, OUT, F2
6748.5591, 6748.56, 0.94, -1.41, 122.974, OUT, F1
6748.2656, 6748.27, 1.88, 4.23, 80.970, OUT, F2
6745.5669, 6745.57, 4.23, 2.82, 102.725, OUT, F1
6740.1592, 6740.16, 6.11, 0.00, 132.184, OUT, F1
6722.0552, 6722.06, 6.11, -0.94, 129.170, OUT, F2
6708.9365, 6708.94, -4.70, -3.29, 109.793, OUT, F2
6704.9365, 6704.94, 0.94, 0.47, 151.967, OUT, F0
6704.3853, 6704.39, 4.23, 6.11, 89.352, OUT, F0
6703.5737, 6703.57, 3.29, -2.35, 114.872, OUT, F2
6703.2563, 6703.26, -3.29, 0.94, 129.170, OUT, F2
6702.5391, 6702.54, 1.88, 2.35, 114.872, OUT, F2
6699.3511, 6699.35, -1.41, -3.76, 126.102, OUT, F0
6699.0127, 6699.01, 2.82, 4.23, 100.899, OUT, F0
6692.3066, 6692.31, -5.17, 3.29, 129.170, OUT, F2
6680.1792, 6680.18, 0.47, -4.70, 78.769, OUT, F1
6678.9336, 6678.93, -0.94, 4.23, 93.323, OUT, F2
6674.0605, 6674.06, -0.47, -4.23, 126.102, OUT, F0
6663.6709, 6663.67, -1.88, -3.29, 104.527, OUT, F2
6662.9214, 6662.92, 3.29, -3.29, 102.725, OUT, F1
6662.3594, 6662.36, 0.94, -5.64, 78.769, OUT, F1
6658.2705, 6658.27, 1.41, -3.29, 121.387, OUT, F0
6647.3530, 6647.35, -7.05, 0.94, 127.643, OUT, F1
6635.7769, 6635.78, 0.94, 1.41, 143.746, OUT, F0
6632.8174, 6632.82, 2.35, 3.29, 97.168, OUT, F1
6632.2998, 6632.30, 5.64, 2.82, 59.022, OUT, F2
6631.7490, 6631.75, -0.94, 0.94, 119.784, OUT, F2
6618.8062, 6618.81, -0.47, 0.00, 118.164, OUT, F1
6616.6460, 6616.65, 2.82, -3.76, 97.168, OUT, F1
6614.5938, 6614.59, 3.29, 0.00, 149.266, OUT, F1
6602.4155, 6602.42, 0.47, -2.35, 143.746, OUT, F0
6601.1675, 6601.17, -3.76, 4.70, 129.170, OUT, F2
6587.6348, 6587.63, -4.23, -2.35, 114.872, OUT, F2
6576.0469, 6576.05, 0.47, -2.35, 97.168, OUT, F1
6569.4028, 6569.40, 0.47, -4.70, 104.527, OUT, F2
6558.4204, 6558.42, 6.58, -1.88, 113.199, OUT, F1
6557.7412, 6557.74, -3.29, 0.47, 132.184, OUT, F1
6556.7764, 6556.78, 4.70, 4.70, 87.315, OUT, F2
6554.9087, 6554.91, -7.52, 1.41, 129.170, OUT, F2
6552.6821, 6552.68, -1.41, -4.70, 78.769, OUT, F1
6548.4780, 6548.48, 1.41, -2.82, 126.102, OUT, F0
6547.8921, 6547.89, -0.94, -3.29, 135.146, OUT, F0
6547.0908, 6547.09, 5.17, -2.35, 132.184, OUT, F1
6533.8462, 6533.85, 3.76, -1.41, 145.141, OUT, F1
6525.6465, 6525.65, -4.70, -1.88, 132.184, OUT, F1
6524.7202, 6524.72, -5.17, -1.41, 140.924, OUT, F1
6523.6436, 6523.64, 1.88, -2.82, 114.872, OUT, F2
6522.5073, 6522.51, 0.94, 0.94, 147.901, OUT, F0
6521.9580, 6521.96, 1.41, 0.00, 145.141, OUT, F1
6517.5547, 6517.55, 0.47, 3.29, 121.387, OUT, F0
6516.6978, 6516.70, 0.00, -0.47, 163.694, OUT, F0
6514.6611, 6514.66, 2.35, 5.64, 80.970, OUT, F2
6507.3286, 6507.33, 4.23, 4.70, 121.387, OUT, F0
6492.0024, 6492.00, 0.94, -0.47, 159.859, OUT, F0
6481.5332, 6481.53, -0.47, 3.76, 97.168, OUT, F1
6478.1113, 6478.11, -2.82, -1.88, 135.146, OUT, F0
6475.9961, 6476.00, -5.64, 2.35, 140.924, OUT, F1
6474.8706, 6474.87, -4.70, 0.47, 145.141, OUT, F1
6472.5273, 6472.53, 3.29, 2.35, 102.725, OUT, F1
6465.8169, 6465.82, 3.29, -3.29, 89.352, OUT, F0
6460.3232, 6460.32, -4.70, -2.35, 119.784, OUT, F2
6459.6782, 6459.68, 0.94, -3.76, 109.793, OUT, F2
6455.2114, 6455.21, 0.47, -3.76, 116.527, OUT, F0
6455.1357, 6455.14, -0.94, 0.47, 118.164, OUT, F1
6454.5991, 6454.60, -1.88, 2.35, 122.974, OUT, F1
6454.1870, 6454.19, 6.11, 1.41, 104.527, OUT, F2
6452.3457, 6452.35, 4.70, -0.94, 121.387, OUT, F0
6452.0776, 6452.08, -6.11, -1.41, 142.341, OUT, F2
6447.5010, 6447.50, -8.93, -2.35, 135.146, OUT, F0
6446.1963, 6446.20, -0.47, 4.23, 106.304, OUT, F0
6446.1440, 6446.14, -4.23, 3.29, 121.387, OUT, F0
6430.2300, 6430.23, 4.23, 0.47, 135.146, OUT, F0
6428.8931, 6428.89, 5.17, 0.47, 130.684, OUT, F0
6418.2168, 6418.22, -2.82, -0.94, 139.497, OUT, F0
6417.9834, 6417.98, -0.94, -0.94, 108.060, OUT, F1
6409.3921, 6409.39, -4.23, -3.76, 104.527, OUT, F2
6408.4014, 6408.40, 1.41, 0.47, 129.170, OUT, F2
6399.4146, 6399.41, 6.58, -2.82, 113.199, OUT, F1
6398.7646, 6398.76, 0.47, 0.47, 136.608, OUT, F1
6397.6694, 6397.67, 5.17, -1.88, 136.608, OUT, F1
6394.6060, 6394.61, -1.88, -2.82, 130.684, OUT, F0
6387.6948, 6387.69, -4.70, 4.70, 116.527, OUT, F0
6384.9824, 6384.98, 1.88, 6.11, 80.970, OUT, F2
6384.2104, 6384.21, -0.47, 0.94, 127.643, OUT, F1
6378.2690, 6378.27, -1.41, 4.23, 111.506, OUT, F0
6371.1543, 6371.15, 5.64, 2.82, 116.527, OUT, F0
6370.3447, 6370.34, 2.35, -2.82, 97.168, OUT, F1
6368.6318, 6368.63, -6.11, 0.47, 136.608, OUT, F1
6366.1338, 6366.13, 1.41, 0.94, 124.545, OUT, F2
6358.5112, 6358.51, 6.58, -3.29, 113.199, OUT, F1
6350.4082, 6350.41, 6.11, -0.94, 132.184, OUT, F1
6345.5767, 6345.58, -1.88, -1.41, 143.746, OUT, F0
6345.5591, 6345.56, -2.35, 0.94, 135.146, OUT, F0
6343.1885, 6343.19, 0.00, -4.23, 121.387, OUT, F0
6339.7793, 6339.78, 3.29, -3.76, 102.725, OUT, F1
6337.5854, 6337.59, -6.58, -0.94, 127.643, OUT, F1
6335.4243, 6335.42, 1.88, 3.29, 91.354, OUT, F1
6334.4399, 6334.44, -6.58, -0.47, 154.632, OUT, F2
6332.8452, 6332.85, 1.41, 3.29, 109.793, OUT, F2
6326.8555, 6326.86, -4.23, 2.82, 114.872, OUT, F2
6324.9063, 6324.91, 0.00, 1.41, 151.967, OUT, F0
6324.5146, 6324.51, -6.11, -2.82, 126.102, OUT, F0
6322.4009, 6322.40, 0.00, -1.88, 97.168, OUT, F1
6321.4312, 6321.43, 0.47, -3.29, 130.684, OUT, F0
6316.3130, 6316.31, 3.76, 0.94, 140.924, OUT, F1
6315.4355, 6315.44, -7.52, 0.00, 138.058, OUT, F2
6313.4321, 6313.43, 4.23, -2.35, 127.643, OUT, F1
6309.7227, 6309.72, 3.76, 1.88, 114.872, OUT, F2
6308.3198, 6308.32, -4.23, 3.29, 119.784, OUT, F2
6306.6431, 6306.64, 0.94, -1.88, 119.784, OUT, F2
6304.8813, 6304.88, 4.70, -1.41, 145.141, OUT, F1
6302.7261, 6302.73, -0.47, 1.88, 143.746, OUT, F0
6301.3540, 6301.35, -4.23, -1.41, 132.184, OUT, F1
6299.7837, 6299.78, 1.41, -1.88, 124.545, OUT, F2
6297.7104, 6297.71, 0.47, -1.41, 113.199, OUT, F1
6295.2466, 6295.25, 4.23, 1.41, 135.146, OUT, F0
6295.0820, 6295.08, -0.47, 2.35, 139.497, OUT, F0
6293.8306, 6293.83, 0.47, -1.88, 114.872, OUT, F2
6292.0405, 6292.04, -4.23, 4.23, 129.170, OUT, F2
6279.7285, 6279.73, 6.58, 2.35, 100.899, OUT, F0
6275.5405, 6275.54, 0.00, -5.64, 78.769, OUT, F1
6275.4746, 6275.47, -2.82, -2.35, 130.684, OUT, F0
6274.2495, 6274.25, -5.64, -1.88, 133.671, OUT, F2
6269.9136, 6269.91, 0.94, 2.35, 109.793, OUT, F2
6269.2104, 6269.21, 3.29, 1.41, 136.608, OUT, F1
6264.3164, 6264.32, -7.05, 0.94, 142.341, OUT, F2
6258.9429, 6258.94, 1.88, 0.47, 139.497, OUT, F0
6243.9033, 6243.90, 4.23, 0.94, 127.643, OUT, F1
6240.0645, 6240.06, 0.00, -1.41, 119.784, OUT, F2
